active,confirmed,country,date,deaths,latitude,longitude,recovered,continent
18540,84802,Iran,4/21/2020,5297,32.427908,53.688046,60965,Asia
17492,85996,Iran,4/22/2020,5391,32.427908,53.688046,63113,Asia
16702,87026,Iran,4/23/2020,5481,32.427908,53.688046,64843,Asia
16021,88194,Iran,4/24/2020,5574,32.427908,53.688046,66599,Asia
15485,89328,Iran,4/25/2020,5650,32.427908,53.688046,68193,Asia
15114,90481,Iran,4/26/2020,5710,32.427908,53.688046,69657,Asia
14733,91472,Iran,4/27/2020,5806,32.427908,53.688046,70933,Asia
14268,92584,Iran,4/28/2020,5877,32.427908,53.688046,72439,Asia
13909,93657,Iran,4/29/2020,5957,32.427908,53.688046,73791,Asia
13509,94640,Iran,4/30/2020,6028,32.427908,53.688046,75103,Asia
13237,95646,Iran,5/1/2020,6091,32.427908,53.688046,76318,Asia
12942,96448,Iran,5/2/2020,6156,32.427908,53.688046,77350,Asia
12799,97424,Iran,5/3/2020,6203,32.427908,53.688046,78422,Asia
12991,98647,Iran,5/4/2020,6277,32.427908,53.688046,79379,Asia
13155,99970,Iran,5/5/2020,6340,32.427908,53.688046,80475,Asia
13645,101650,Iran,5/6/2020,6418,32.427908,53.688046,81587,Asia
13905,103135,Iran,5/7/2020,6486,32.427908,53.688046,82744,Asia
14313,104691,Iran,5/8/2020,6541,32.427908,53.688046,83837,Asia
14567,106220,Iran,5/9/2020,6589,32.427908,53.688046,85064,Asia
14820,107603,Iran,5/10/2020,6640,32.427908,53.688046,86143,Asia
15179,109286,Iran,5/11/2020,6685,32.427908,53.688046,87422,Asia
15677,110767,Iran,5/12/2020,6733,32.427908,53.688046,88357,Asia
16514,112725,Iran,5/13/2020,6783,32.427908,53.688046,89428,Asia
17140,114533,Iran,5/14/2020,6854,32.427908,53.688046,90539,Asia
17897,116635,Iran,5/15/2020,6902,32.427908,53.688046,91836,Asia
18308,118392,Iran,5/16/2020,6937,32.427908,53.688046,93147,Asia
18746,120198,Iran,5/17/2020,6988,32.427908,53.688046,94464,Asia
19774,122492,Iran,5/18/2020,7057,32.427908,53.688046,95661,Asia
20311,124603,Iran,5/19/2020,7119,32.427908,53.688046,97173,Asia
20958,126949,Iran,5/20/2020,7183,32.427908,53.688046,98808,Asia
21528,129341,Iran,5/21/2020,7249,32.427908,53.688046,100564,Asia
22076,131652,Iran,5/22/2020,7300,32.427908,53.688046,102276,Asia
22090,133521,Iran,5/23/2020,7359,32.427908,53.688046,104072,Asia
22483,135701,Iran,5/24/2020,7417,32.427908,53.688046,105801,Asia
22560,137724,Iran,5/25/2020,7451,32.427908,53.688046,107713,Asia
22566,139511,Iran,5/26/2020,7508,32.427908,53.688046,109437,Asia
22851,141591,Iran,5/27/2020,7564,32.427908,53.688046,111176,Asia
23234,143849,Iran,5/28/2020,7627,32.427908,53.688046,112988,Asia
24060,146668,Iran,5/29/2020,7677,32.427908,53.688046,114931,Asia
24389,148950,Iran,5/30/2020,7734,32.427908,53.688046,116827,Asia
24821,151466,Iran,5/31/2020,7797,32.427908,53.688046,118848,Asia
25563,154445,Iran,6/1/2020,7878,32.427908,53.688046,121004,Asia
26543,157562,Iran,6/2/2020,7942,32.427908,53.688046,123077,Asia
27478,160696,Iran,6/3/2020,8012,32.427908,53.688046,125206,Asia
28714,164270,Iran,6/4/2020,8071,32.427908,53.688046,127485,Asia
29281,167156,Iran,6/5/2020,8134,32.427908,53.688046,129741,Asia
29178,169425,Iran,6/6/2020,8209,32.427908,53.688046,132038,Asia
29159,171789,Iran,6/7/2020,8281,32.427908,53.688046,134349,Asia
29121,173832,Iran,6/8/2020,8351,32.427908,53.688046,136360,Asia
29045,175927,Iran,6/9/2020,8425,32.427908,53.688046,138457,Asia
28842,177938,Iran,6/10/2020,8506,32.427908,53.688046,140590,Asia
28909,180156,Iran,6/11/2020,8584,32.427908,53.688046,142663,Asia
29217,182525,Iran,6/12/2020,8659,32.427908,53.688046,144649,Asia
29477,184955,Iran,6/13/2020,8730,32.427908,53.688046,146748,Asia
29916,187427,Iran,6/14/2020,8837,32.427908,53.688046,148674,Asia
30336,189876,Iran,6/15/2020,8950,32.427908,53.688046,150590,Asia
30699,192439,Iran,6/16/2020,9065,32.427908,53.688046,152675,Asia
31384,197647,Iran,6/18/2020,9272,32.427908,53.688046,156991,Asia
31738,204952,Iran,6/21/2020,9623,32.427908,53.688046,163591,Asia
29633,217724,Iran,6/26/2020,10239,32.427908,53.688046,177852,Asia
29155,220180,Iran,6/27/2020,10364,32.427908,53.688046,180661,Asia
28355,225205,Iran,6/29/2020,10670,32.427908,53.688046,186180,Asia
0,0,Iraq,1/1/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/2/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/3/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/4/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/5/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/6/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/7/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/8/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/9/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/10/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/11/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/12/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/13/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/14/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/15/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/16/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/17/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/18/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/19/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/20/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/21/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/22/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/23/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/24/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/25/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/26/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/27/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/28/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/29/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/30/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,1/31/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/1/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/2/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/3/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/4/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/5/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/6/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/7/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/8/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/9/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/10/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/11/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/12/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/13/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/14/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/15/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/16/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/17/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/18/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/19/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/20/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/21/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/22/2020,0,33.223191,43.679291,0,Asia
0,0,Iraq,2/23/2020,0,33.223191,43.679291,0,Asia
1,1,Iraq,2/24/2020,0,33.223191,43.679291,0,Asia
1,1,Iraq,2/25/2020,0,33.223191,43.679291,0,Asia
5,5,Iraq,2/26/2020,0,33.223191,43.679291,0,Asia
7,7,Iraq,2/27/2020,0,33.223191,43.679291,0,Asia
7,7,Iraq,2/28/2020,0,33.223191,43.679291,0,Asia
13,13,Iraq,2/29/2020,0,33.223191,43.679291,0,Asia
19,19,Iraq,3/1/2020,0,33.223191,43.679291,0,Asia
26,26,Iraq,3/2/2020,0,33.223191,43.679291,0,Asia
32,32,Iraq,3/3/2020,0,33.223191,43.679291,0,Asia
33,35,Iraq,3/4/2020,2,33.223191,43.679291,0,Asia
33,35,Iraq,3/5/2020,2,33.223191,43.679291,0,Asia
37,40,Iraq,3/6/2020,3,33.223191,43.679291,0,Asia
50,54,Iraq,3/7/2020,4,33.223191,43.679291,0,Asia
54,60,Iraq,3/8/2020,6,33.223191,43.679291,0,Asia
45,60,Iraq,3/9/2020,6,33.223191,43.679291,9,Asia
61,71,Iraq,3/10/2020,7,33.223191,43.679291,3,Asia
49,71,Iraq,3/11/2020,7,33.223191,43.679291,15,Asia
48,71,Iraq,3/12/2020,8,33.223191,43.679291,15,Asia
68,101,Iraq,3/13/2020,9,33.223191,43.679291,24,Asia
74,110,Iraq,3/14/2020,10,33.223191,43.679291,26,Asia
80,116,Iraq,3/15/2020,10,33.223191,43.679291,26,Asia
88,124,Iraq,3/16/2020,10,33.223191,43.679291,26,Asia
111,154,Iraq,3/17/2020,11,33.223191,43.679291,32,Asia
109,164,Iraq,3/18/2020,12,33.223191,43.679291,43,Asia
136,192,Iraq,3/19/2020,13,33.223191,43.679291,43,Asia
142,208,Iraq,3/20/2020,17,33.223191,43.679291,49,Asia
146,214,Iraq,3/21/2020,17,33.223191,43.679291,51,Asia
156,233,Iraq,3/22/2020,20,33.223191,43.679291,57,Asia
181,266,Iraq,3/23/2020,23,33.223191,43.679291,62,Asia
214,316,Iraq,3/24/2020,27,33.223191,43.679291,75,Asia
214,346,Iraq,3/25/2020,29,33.223191,43.679291,103,Asia
241,382,Iraq,3/26/2020,36,33.223191,43.679291,105,Asia
296,458,Iraq,3/27/2020,40,33.223191,43.679291,122,Asia
333,506,Iraq,3/28/2020,42,33.223191,43.679291,131,Asia
362,547,Iraq,3/29/2020,42,33.223191,43.679291,143,Asia
432,630,Iraq,3/30/2020,46,33.223191,43.679291,152,Asia
474,694,Iraq,3/31/2020,50,33.223191,43.679291,170,Asia
494,728,Iraq,4/1/2020,52,33.223191,43.679291,182,Asia
516,772,Iraq,4/2/2020,54,33.223191,43.679291,202,Asia
540,820,Iraq,4/3/2020,54,33.223191,43.679291,226,Asia
563,878,Iraq,4/4/2020,56,33.223191,43.679291,259,Asia
621,961,Iraq,4/5/2020,61,33.223191,43.679291,279,Asia
623,1031,Iraq,4/6/2020,64,33.223191,43.679291,344,Asia
684,1122,Iraq,4/7/2020,65,33.223191,43.679291,373,Asia
681,1202,Iraq,4/8/2020,69,33.223191,43.679291,452,Asia
667,1232,Iraq,4/9/2020,69,33.223191,43.679291,496,Asia
659,1279,Iraq,4/10/2020,70,33.223191,43.679291,550,Asia
645,1318,Iraq,4/11/2020,72,33.223191,43.679291,601,Asia
636,1352,Iraq,4/12/2020,76,33.223191,43.679291,640,Asia
583,1378,Iraq,4/13/2020,78,33.223191,43.679291,717,Asia
556,1400,Iraq,4/14/2020,78,33.223191,43.679291,766,Asia
524,1415,Iraq,4/15/2020,79,33.223191,43.679291,812,Asia
498,1434,Iraq,4/16/2020,80,33.223191,43.679291,856,Asia
495,1482,Iraq,4/17/2020,81,33.223191,43.679291,906,Asia
478,1513,Iraq,4/18/2020,82,33.223191,43.679291,953,Asia
448,1539,Iraq,4/19/2020,82,33.223191,43.679291,1009,Asia
449,1574,Iraq,4/20/2020,82,33.223191,43.679291,1043,Asia
423,1602,Iraq,4/21/2020,83,33.223191,43.679291,1096,Asia
402,1631,Iraq,4/22/2020,83,33.223191,43.679291,1146,Asia
423,1677,Iraq,4/23/2020,83,33.223191,43.679291,1171,Asia
418,1708,Iraq,4/24/2020,86,33.223191,43.679291,1204,Asia
453,1763,Iraq,4/25/2020,86,33.223191,43.679291,1224,Asia
470,1820,Iraq,4/26/2020,87,33.223191,43.679291,1263,Asia
473,1847,Iraq,4/27/2020,88,33.223191,43.679291,1286,Asia
519,1928,Iraq,4/28/2020,90,33.223191,43.679291,1319,Asia
565,2003,Iraq,4/29/2020,92,33.223191,43.679291,1346,Asia
617,2085,Iraq,4/30/2020,93,33.223191,43.679291,1375,Asia
645,2153,Iraq,5/1/2020,94,33.223191,43.679291,1414,Asia
651,2219,Iraq,5/2/2020,95,33.223191,43.679291,1473,Asia
709,2296,Iraq,5/3/2020,97,33.223191,43.679291,1490,Asia
704,2346,Iraq,5/4/2020,98,33.223191,43.679291,1544,Asia
758,2431,Iraq,5/5/2020,102,33.223191,43.679291,1571,Asia
776,2480,Iraq,5/6/2020,102,33.223191,43.679291,1602,Asia
815,2543,Iraq,5/7/2020,102,33.223191,43.679291,1626,Asia
838,2603,Iraq,5/8/2020,104,33.223191,43.679291,1661,Asia
870,2679,Iraq,5/9/2020,107,33.223191,43.679291,1702,Asia
924,2767,Iraq,5/10/2020,109,33.223191,43.679291,1734,Asia
918,2818,Iraq,5/11/2020,110,33.223191,43.679291,1790,Asia
898,2913,Iraq,5/12/2020,112,33.223191,43.679291,1903,Asia
951,3032,Iraq,5/13/2020,115,33.223191,43.679291,1966,Asia
1000,3143,Iraq,5/14/2020,115,33.223191,43.679291,2028,Asia
987,3193,Iraq,5/15/2020,117,33.223191,43.679291,2089,Asia
1013,3260,Iraq,5/16/2020,121,33.223191,43.679291,2126,Asia
1063,3404,Iraq,5/17/2020,123,33.223191,43.679291,2218,Asia
1117,3554,Iraq,5/18/2020,127,33.223191,43.679291,2310,Asia
1114,3611,Iraq,5/19/2020,131,33.223191,43.679291,2366,Asia
1152,3724,Iraq,5/20/2020,134,33.223191,43.679291,2438,Asia
1254,3877,Iraq,5/21/2020,140,33.223191,43.679291,2483,Asia
1285,3964,Iraq,5/22/2020,147,33.223191,43.679291,2532,Asia
1535,4272,Iraq,5/23/2020,152,33.223191,43.679291,2585,Asia
1571,4469,Iraq,5/24/2020,160,33.223191,43.679291,2738,Asia
1658,4632,Iraq,5/25/2020,163,33.223191,43.679291,2811,Asia
1827,4848,Iraq,5/26/2020,169,33.223191,43.679291,2852,Asia
2056,5135,Iraq,5/27/2020,175,33.223191,43.679291,2904,Asia
2307,5457,Iraq,5/28/2020,179,33.223191,43.679291,2971,Asia
2644,5873,Iraq,5/29/2020,185,33.223191,43.679291,3044,Asia
2874,6179,Iraq,5/30/2020,195,33.223191,43.679291,3110,Asia
3078,6439,Iraq,5/31/2020,205,33.223191,43.679291,3156,Asia
3378,6868,Iraq,6/1/2020,215,33.223191,43.679291,3275,Asia
3644,7387,Iraq,6/2/2020,235,33.223191,43.679291,3508,Asia
3817,8168,Iraq,6/3/2020,256,33.223191,43.679291,4095,Asia
4231,8840,Iraq,6/4/2020,271,33.223191,43.679291,4338,Asia
4988,9846,Iraq,6/5/2020,285,33.223191,43.679291,4573,Asia
5876,11098,Iraq,6/6/2020,318,33.223191,43.679291,4904,Asia
6834,12366,Iraq,6/7/2020,346,33.223191,43.679291,5186,Asia
7539,13481,Iraq,6/8/2020,370,33.223191,43.679291,5572,Asia
8045,14268,Iraq,6/9/2020,392,33.223191,43.679291,5831,Asia
8774,15414,Iraq,6/10/2020,426,33.223191,43.679291,6214,Asia
9650,16675,Iraq,6/11/2020,457,33.223191,43.679291,6568,Asia
10406,17770,Iraq,6/12/2020,496,33.223191,43.679291,6868,Asia
10886,18950,Iraq,6/13/2020,549,33.223191,43.679291,7515,Asia
11481,20209,Iraq,6/14/2020,607,33.223191,43.679291,8121,Asia
11392,21315,Iraq,6/15/2020,652,33.223191,43.679291,9271,Asia
12126,22700,Iraq,6/16/2020,712,33.223191,43.679291,9862,Asia
13528,25717,Iraq,6/18/2020,856,33.223191,43.679291,11333,Asia
15833,30868,Iraq,6/21/2020,1100,33.223191,43.679291,13935,Asia
20775,41193,Iraq,6/26/2020,1559,33.223191,43.679291,18859,Asia
21664,43262,Iraq,6/27/2020,1660,33.223191,43.679291,19938,Asia
22338,47151,Iraq,6/29/2020,1839,33.223191,43.679291,22974,Asia
0,0,Israel,1/1/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/2/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/3/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/4/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/5/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/6/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/7/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/8/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/9/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/10/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/11/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/12/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/13/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/14/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/15/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/16/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/17/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/18/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/19/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/20/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/21/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/22/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/23/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/24/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/25/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/26/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/27/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/28/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/29/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/30/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,1/31/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/1/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/2/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/3/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/4/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/5/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/6/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/7/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/8/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/9/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/10/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/11/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/12/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/13/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/14/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/15/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/16/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/17/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/18/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/19/2020,0,31.046051,34.851612,0,Asia
0,0,Israel,2/20/2020,0,31.046051,34.851612,0,Asia
1,1,Israel,2/21/2020,0,31.046051,34.851612,0,Asia
1,1,Israel,2/22/2020,0,31.046051,34.851612,0,Asia
1,1,Israel,2/23/2020,0,31.046051,34.851612,0,Asia
1,1,Israel,2/24/2020,0,31.046051,34.851612,0,Asia
1,1,Israel,2/25/2020,0,31.046051,34.851612,0,Asia
2,2,Israel,2/26/2020,0,31.046051,34.851612,0,Asia
2,3,Israel,2/27/2020,0,31.046051,34.851612,1,Asia
3,4,Israel,2/28/2020,0,31.046051,34.851612,1,Asia
6,7,Israel,2/29/2020,0,31.046051,34.851612,1,Asia
9,10,Israel,3/1/2020,0,31.046051,34.851612,1,Asia
9,10,Israel,3/2/2020,0,31.046051,34.851612,1,Asia
11,12,Israel,3/3/2020,0,31.046051,34.851612,1,Asia
14,15,Israel,3/4/2020,0,31.046051,34.851612,1,Asia
15,16,Israel,3/5/2020,0,31.046051,34.851612,1,Asia
19,21,Israel,3/6/2020,0,31.046051,34.851612,2,Asia
19,21,Israel,3/7/2020,0,31.046051,34.851612,2,Asia
37,39,Israel,3/8/2020,0,31.046051,34.851612,2,Asia
37,39,Israel,3/9/2020,0,31.046051,34.851612,2,Asia
54,58,Israel,3/10/2020,0,31.046051,34.851612,4,Asia
105,109,Israel,3/11/2020,0,31.046051,34.851612,4,Asia
127,131,Israel,3/12/2020,0,31.046051,34.851612,4,Asia
157,161,Israel,3/13/2020,0,31.046051,34.851612,4,Asia
189,193,Israel,3/14/2020,0,31.046051,34.851612,4,Asia
247,251,Israel,3/15/2020,0,31.046051,34.851612,4,Asia
251,255,Israel,3/16/2020,0,31.046051,34.851612,4,Asia
326,337,Israel,3/17/2020,0,31.046051,34.851612,11,Asia
422,433,Israel,3/18/2020,0,31.046051,34.851612,11,Asia
666,677,Israel,3/19/2020,0,31.046051,34.851612,11,Asia
691,705,Israel,3/20/2020,0,31.046051,34.851612,14,Asia
846,883,Israel,3/21/2020,1,31.046051,34.851612,36,Asia
1033,1071,Israel,3/22/2020,1,31.046051,34.851612,37,Asia
1400,1442,Israel,3/23/2020,1,31.046051,34.851612,41,Asia
1874,1930,Israel,3/24/2020,3,31.046051,34.851612,53,Asia
2306,2369,Israel,3/25/2020,5,31.046051,34.851612,58,Asia
2617,2693,Israel,3/26/2020,8,31.046051,34.851612,68,Asia
2944,3035,Israel,3/27/2020,12,31.046051,34.851612,79,Asia
3518,3619,Israel,3/28/2020,12,31.046051,34.851612,89,Asia
4100,4247,Israel,3/29/2020,15,31.046051,34.851612,132,Asia
4518,4695,Israel,3/30/2020,16,31.046051,34.851612,161,Asia
5114,5358,Israel,3/31/2020,20,31.046051,34.851612,224,Asia
5825,6092,Israel,4/1/2020,26,31.046051,34.851612,241,Asia
6483,6857,Israel,4/2/2020,36,31.046051,34.851612,338,Asia
6985,7428,Israel,4/3/2020,40,31.046051,34.851612,403,Asia
7380,7851,Israel,4/4/2020,44,31.046051,34.851612,427,Asia
7904,8430,Israel,4/5/2020,49,31.046051,34.851612,477,Asia
8262,8904,Israel,4/6/2020,57,31.046051,34.851612,585,Asia
8413,9248,Israel,4/7/2020,65,31.046051,34.851612,770,Asia
8530,9404,Israel,4/8/2020,73,31.046051,34.851612,801,Asia
8871,9968,Israel,4/9/2020,86,31.046051,34.851612,1011,Asia
9130,10408,Israel,4/10/2020,95,31.046051,34.851612,1183,Asia
9301,10743,Israel,4/11/2020,101,31.046051,34.851612,1341,Asia
9415,11145,Israel,4/12/2020,103,31.046051,34.851612,1627,Asia
9615,11586,Israel,4/13/2020,116,31.046051,34.851612,1855,Asia
9728,12046,Israel,4/14/2020,123,31.046051,34.851612,2195,Asia
9808,12501,Israel,4/15/2020,130,31.046051,34.851612,2563,Asia
9798,12758,Israel,4/16/2020,142,31.046051,34.851612,2818,Asia
9705,12982,Israel,4/17/2020,151,31.046051,34.851612,3126,Asia
9645,13265,Israel,4/18/2020,164,31.046051,34.851612,3456,Asia
9565,13491,Israel,4/19/2020,172,31.046051,34.851612,3754,Asia
9487,13713,Israel,4/20/2020,177,31.046051,34.851612,4049,Asia
9251,13942,Israel,4/21/2020,184,31.046051,34.851612,4507,Asia
9094,14498,Israel,4/22/2020,189,31.046051,34.851612,5215,Asia
9000,14803,Israel,4/23/2020,192,31.046051,34.851612,5611,Asia
8861,15058,Israel,4/24/2020,194,31.046051,34.851612,6003,Asia
8664,15298,Israel,4/25/2020,199,31.046051,34.851612,6435,Asia
8511,15443,Israel,4/26/2020,201,31.046051,34.851612,6731,Asia
8151,15555,Israel,4/27/2020,204,31.046051,34.851612,7200,Asia
7772,15728,Israel,4/28/2020,210,31.046051,34.851612,7746,Asia
7386,15834,Israel,4/29/2020,215,31.046051,34.851612,8233,Asia
7163,15946,Israel,4/30/2020,222,31.046051,34.851612,8561,Asia
6720,16101,Israel,5/1/2020,225,31.046051,34.851612,9156,Asia
6363,16185,Israel,5/2/2020,229,31.046051,34.851612,9593,Asia
6227,16208,Israel,5/3/2020,232,31.046051,34.851612,9749,Asia
5947,16246,Israel,5/4/2020,235,31.046051,34.851612,10064,Asia
5586,16289,Israel,5/5/2020,238,31.046051,34.851612,10465,Asia
5434,16310,Israel,5/6/2020,239,31.046051,34.851612,10637,Asia
5268,16381,Israel,5/7/2020,240,31.046051,34.851612,10873,Asia
4962,16436,Israel,5/8/2020,245,31.046051,34.851612,11229,Asia
4831,16454,Israel,5/9/2020,247,31.046051,34.851612,11376,Asia
4795,16477,Israel,5/10/2020,252,31.046051,34.851612,11430,Asia
4405,16506,Israel,5/11/2020,258,31.046051,34.851612,11843,Asia
4186,16529,Israel,5/12/2020,260,31.046051,34.851612,12083,Asia
4052,16548,Israel,5/13/2020,264,31.046051,34.851612,12232,Asia
3793,16579,Israel,5/14/2020,265,31.046051,34.851612,12521,Asia
3736,16589,Israel,5/15/2020,266,31.046051,34.851612,12587,Asia
3485,16608,Israel,5/16/2020,268,31.046051,34.851612,12855,Asia
3403,16617,Israel,5/17/2020,272,31.046051,34.851612,12942,Asia
3114,16643,Israel,5/18/2020,276,31.046051,34.851612,13253,Asia
2946,16659,Israel,5/19/2020,278,31.046051,34.851612,13435,Asia
2884,16667,Israel,5/20/2020,279,31.046051,34.851612,13504,Asia
2680,16683,Israel,5/21/2020,279,31.046051,34.851612,13724,Asia
2496,16690,Israel,5/22/2020,279,31.046051,34.851612,13915,Asia
2343,16712,Israel,5/23/2020,279,31.046051,34.851612,14090,Asia
2285,16717,Israel,5/24/2020,279,31.046051,34.851612,14153,Asia
2146,16734,Israel,5/25/2020,281,31.046051,34.851612,14307,Asia
2019,16757,Israel,5/26/2020,281,31.046051,34.851612,14457,Asia
1942,16793,Israel,5/27/2020,281,31.046051,34.851612,14570,Asia
1909,16872,Israel,5/28/2020,284,31.046051,34.851612,14679,Asia
1927,16987,Israel,5/29/2020,284,31.046051,34.851612,14776,Asia
1917,17012,Israel,5/30/2020,284,31.046051,34.851612,14811,Asia
1974,17071,Israel,5/31/2020,285,31.046051,34.851612,14812,Asia
2006,17169,Israel,6/1/2020,285,31.046051,34.851612,14878,Asia
2055,17285,Israel,6/2/2020,290,31.046051,34.851612,14940,Asia
2103,17377,Israel,6/3/2020,291,31.046051,34.851612,14983,Asia
2191,17495,Israel,6/4/2020,291,31.046051,34.851612,15013,Asia
2245,17562,Israel,6/5/2020,291,31.046051,34.851612,15026,Asia
2415,17752,Israel,6/6/2020,295,31.046051,34.851612,15042,Asia
2474,17863,Israel,6/7/2020,298,31.046051,34.851612,15091,Asia
2632,18032,Israel,6/8/2020,298,31.046051,34.851612,15102,Asia
2722,18180,Israel,6/9/2020,299,31.046051,34.851612,15159,Asia
2888,18355,Israel,6/10/2020,299,31.046051,34.851612,15168,Asia
3019,18569,Israel,6/11/2020,300,31.046051,34.851612,15250,Asia
